id_estudiante,promedio_general,promedio_actual,asistencia_promedio,materias_reprobadas,materias_recursadas,materias_inscritas,materias_aprobadas,cuatrimestre_actual,cuatrimestres_retraso,parciales_reprobados,calificacion_minima_parcial,calificacion_maxima_parcial,beneficiario_beca,turno,preferencia_carrera,foraneo,trabaja,edad_ingreso,desercion
ISW-2025-03787,8.01,7.9,0.6919,0,0,7,56,9,1,65,6.9,8.2,0,1,1,0,0,23,0
ISW-2019-03788,8.15,8.17,0.7145,0,0,6,0,1,0,0,6.1,8.5,0,0,0,1,0,20,0
ISW-2019-03789,5.16,5.69,0.7316,3,1,7,4,2,0,9,3.1,7.2,0,0,2,0,0,25,0
ISW-2025-03790,7.11,7.16,0.8528,3,2,6,25,5,0,35,4.2,8.0,1,1,2,0,0,21,1
ISW-2024-03791,9.41,9.54,0.8206,0,0,6,7,2,1,2,7.9,10.0,1,0,0,1,1,23,0
ISW-2022-03792,7.51,7.65,0.7664,2,2,6,5,2,0,14,4.5,8.8,1,2,2,0,1,25,0
ISW-2021-03793,7.56,8.27,0.9637,0,0,6,0,1,0,0,7.2,9.9,0,0,1,0,0,23,0
ISW-2018-03794,6.09,5.85,0.7854,0,0,5,0,1,0,0,4.9,7.1,1,1,2,0,1,24,0
ISW-2024-03795,8.17,8.12,0.7834,1,0,5,20,4,1,24,5.9,9.2,0,0,0,0,0,24,0
ISW-2019-03796,9.26,9.11,0.7689,0,0,7,21,4,0,23,7.3,9.5,0,1,2,1,0,25,0
ISW-2023-03797,7.88,8.07,0.8223,2,1,6,19,4,1,10,5.8,8.6,0,0,0,0,0,24,0
ISW-2018-03798,9.42,9.36,0.8319,1,0,7,34,6,1,15,7.2,10.0,0,0,0,0,0,22,0
ISW-2021-03799,8.02,8.26,0.9073,1,1,7,13,3,0,9,5.3,10.0,0,0,2,0,0,25,0
ISW-2022-03800,7.6,7.9,0.9041,0,0,7,7,2,0,11,5.6,8.3,0,1,0,0,1,22,0
ISW-2020-03801,7.61,8.16,0.9212,0,0,6,0,1,0,0,5.6,8.6,0,0,0,1,0,21,0
ISW-2020-03802,6.59,6.72,0.9188,0,0,5,0,1,0,0,5.5,7.5,0,2,0,0,0,22,0
ISW-2021-03803,8.03,8.44,0.6982,1,1,6,6,2,1,8,5.8,9.1,0,0,0,0,0,26,0
ISW-2023-03804,7.18,7.32,0.8658,0,0,6,0,1,0,0,5.7,8.9,0,1,0,0,1,24,0
ISW-2022-03805,8.55,9.06,0.9682,0,0,5,0,1,0,0,6.6,9.8,1,1,0,0,0,25,0
ISW-2022-03806,6.32,7.0,0.8187,0,0,5,0,1,0,0,3.9,8.6,0,0,0,0,1,24,0
ISW-2023-03807,7.87,8.34,0.7624,2,1,5,19,4,0,26,4.9,9.4,0,0,2,1,0,24,1
ISW-2018-03808,9.24,9.14,0.8327,0,0,6,21,4,1,3,8.3,10.0,1,0,0,0,1,23,0
ISW-2025-03809,9.28,9.42,0.8046,0,0,5,49,8,0,11,6.2,10.0,1,1,2,0,0,23,0
ISW-2023-03810,6.79,6.64,0.8885,3,2,7,32,6,1,64,4.6,8.0,1,3,1,1,0,21,1
ISW-2025-03811,8.18,8.41,0.915,0,0,6,21,4,0,20,7.0,9.9,1,0,1,0,0,28,0
ISW-2020-03812,8.03,8.27,0.905,0,0,6,0,1,0,0,4.9,9.1,1,1,1,1,0,20,0
ISW-2021-03813,9.34,9.21,0.8695,0,0,7,21,4,1,8,7.9,9.8,0,1,2,0,0,21,0
ISW-2022-03814,9.53,9.29,0.8199,0,0,5,0,1,0,0,6.6,10.0,1,1,0,0,0,25,0
ISW-2020-03815,8.61,8.43,0.8411,1,1,6,13,3,1,10,6.3,10.0,1,1,1,0,1,24,0
ISW-2024-03816,7.27,7.11,0.7983,1,1,7,6,2,0,14,4.9,8.4,0,3,2,0,1,21,1
ISW-2019-03817,9.8,9.9,0.897,1,1,6,13,3,0,2,6.7,10.0,1,1,1,1,0,22,0
ISW-2020-03818,8.3,8.01,0.5801,1,1,5,6,2,0,6,4.8,8.6,1,2,0,0,1,23,0
ISW-2025-03819,5.78,5.85,0.5625,6,5,6,22,5,2,51,3.2,6.9,1,0,1,0,1,26,1
ISW-2021-03820,8.05,8.29,0.7718,2,2,6,33,6,1,41,5.8,9.0,1,2,1,1,1,24,1
ISW-2020-03821,8.34,8.42,0.8847,1,1,6,27,5,1,15,6.3,9.3,0,3,0,0,0,26,0
ISW-2022-03822,7.94,8.22,0.9084,0,0,6,21,4,1,12,7.3,9.5,0,3,1,0,0,23,0
ISW-2024-03823,6.45,6.39,0.7673,8,3,7,6,3,2,28,4.2,7.6,0,0,2,0,1,20,1
ISW-2021-03824,8.8,8.17,0.8721,0,0,7,0,1,0,0,5.6,8.5,1,2,0,0,1,21,0
ISW-2019-03825,8.28,8.32,0.7318,2,2,6,26,5,0,28,5.0,8.9,1,0,0,1,1,21,0
ISW-2019-03826,8.1,8.28,0.853,0,0,7,14,3,0,10,5.7,8.7,1,1,0,0,1,22,0
ISW-2019-03827,9.7,9.4,0.8526,1,1,6,6,2,0,1,6.0,10.0,1,0,1,0,1,20,0
ISW-2019-03828,6.32,6.46,0.8492,1,0,5,6,2,0,14,3.3,8.1,1,1,0,0,1,20,0
ISW-2019-03829,6.95,7.24,0.7821,1,1,5,48,8,0,84,4.4,7.7,0,0,1,0,0,22,1
ISW-2025-03830,10.0,9.94,0.9734,0,0,5,21,4,0,5,6.7,10.0,1,0,0,0,0,25,0
ISW-2021-03831,7.29,7.13,0.9373,1,1,7,13,3,0,15,5.4,7.5,0,0,2,0,1,18,0
ISW-2025-03832,7.62,7.66,0.8788,2,2,5,19,4,0,21,6.4,8.3,0,0,1,0,1,30,0
ISW-2021-03833,8.29,8.36,0.8626,1,1,5,13,3,0,11,6.3,10.0,0,0,2,0,0,22,0
ISW-2018-03834,8.48,8.8,0.9393,2,2,5,12,3,1,7,6.4,9.3,0,2,0,0,0,20,0
ISW-2022-03835,8.16,8.12,0.7951,1,1,6,6,2,1,15,7.0,9.7,0,1,0,0,1,17,0
ISW-2023-03836,6.85,7.05,0.8539,2,1,7,12,3,0,18,5.3,8.4,0,2,1,0,0,24,0
ISW-2021-03837,7.72,7.5,0.7886,1,0,6,27,5,1,47,6.2,8.5,0,2,0,0,1,21,0
ISW-2023-03838,8.71,8.51,0.8459,0,0,7,0,1,0,0,7.7,10.0,1,0,0,1,0,21,0
ISW-2021-03839,8.52,8.69,0.873,1,1,7,34,6,1,14,6.4,9.2,0,1,0,0,0,22,0
ISW-2020-03840,6.97,6.86,0.8221,2,2,6,5,2,1,9,5.7,7.8,0,1,0,0,1,22,0
ISW-2022-03841,7.58,7.68,0.7054,3,2,5,25,5,0,37,4.5,8.1,0,0,1,1,1,23,1
ISW-2018-03842,8.11,8.6,0.9355,0,0,5,21,4,1,12,6.1,9.8,0,1,0,0,0,19,0
ISW-2018-03843,7.3,6.99,0.7038,3,2,5,18,4,1,43,5.7,8.5,0,1,0,0,0,28,0
ISW-2022-03844,8.26,8.4,0.8426,2,1,5,19,4,1,15,5.3,10.0,0,1,0,1,0,20,0
ISW-2021-03845,6.85,7.3,0.8204,3,2,7,53,9,0,57,6.1,7.7,1,1,0,0,0,21,1
ISW-2025-03846,8.96,9.47,0.8589,0,0,5,14,3,1,2,6.2,10.0,0,0,0,0,1,22,0
ISW-2020-03847,8.41,8.15,0.8774,0,0,7,28,5,1,26,6.8,9.1,1,2,2,0,0,20,0
ISW-2022-03848,8.58,8.51,0.7,1,1,7,27,5,0,40,7.4,9.0,0,0,2,0,1,19,1
ISW-2021-03849,8.03,8.47,0.7196,3,3,7,4,2,1,7,6.6,10.0,1,2,2,0,1,20,1
ISW-2023-03850,8.42,8.7,0.9519,0,0,7,7,2,0,3,5.5,10.0,1,0,0,0,0,22,0
ISW-2023-03851,9.66,9.9,0.9495,0,0,7,14,3,0,6,8.7,10.0,0,1,0,0,0,19,0
ISW-2019-03852,8.28,8.93,0.908,0,0,5,7,2,1,0,5.6,10.0,0,1,0,0,1,19,0
ISW-2020-03853,7.51,7.27,0.8851,0,0,5,7,2,1,9,6.3,8.1,0,0,1,0,0,23,0
ISW-2022-03854,7.3,7.27,0.8193,1,1,7,6,2,1,7,4.0,8.9,0,0,1,0,1,26,0
ISW-2018-03855,8.48,8.55,0.8289,1,0,5,20,4,1,8,6.8,9.3,0,0,1,0,0,19,0
ISW-2022-03856,8.63,8.76,0.8852,0,0,6,0,1,0,0,6.2,9.7,0,1,0,0,0,24,1
ISW-2020-03857,6.62,6.8,0.8566,3,2,6,32,6,0,47,3.9,7.3,1,3,1,0,0,23,0
ISW-2023-03858,7.96,8.18,0.9171,2,1,7,12,3,1,10,6.4,8.9,1,0,2,0,0,21,0
ISW-2021-03859,9.47,9.18,0.9021,2,2,7,26,5,1,14,7.2,10.0,0,1,0,1,1,24,0
ISW-2019-03860,8.95,8.83,0.9105,0,0,6,0,1,0,0,6.9,9.7,0,2,2,1,1,24,0
ISW-2018-03861,7.77,7.98,0.8958,0,0,5,14,3,1,11,4.5,9.3,0,1,1,0,0,20,0
ISW-2018-03862,8.17,8.08,0.9458,0,0,7,0,1,0,0,6.7,9.5,0,2,0,0,0,21,0
ISW-2021-03863,7.61,8.1,0.8595,1,1,5,27,5,0,22,5.4,9.0,1,0,2,1,0,23,0
ISW-2018-03864,7.59,7.75,0.642,3,2,5,4,2,0,8,5.8,9.1,0,0,2,0,1,22,0
ISW-2023-03865,7.82,7.86,0.9186,1,1,6,48,8,1,46,6.4,9.4,0,0,1,1,1,22,0
ISW-2023-03866,8.62,9.56,0.885,1,0,6,6,2,1,4,7.3,10.0,0,0,0,1,1,26,0
ISW-2018-03867,9.18,8.91,0.8076,0,0,5,21,4,0,14,6.6,9.3,0,1,0,1,1,24,0
ISW-2018-03868,7.29,7.44,0.9162,1,0,5,6,2,0,11,4.4,8.6,0,2,1,0,0,18,0
ISW-2025-03869,8.1,7.88,0.7843,4,2,6,17,4,2,32,5.1,9.6,0,0,0,0,0,18,1
ISW-2018-03870,7.95,8.36,0.8178,0,0,7,14,3,1,8,5.6,10.0,0,3,0,0,0,23,0
ISW-2024-03871,10.0,10.0,0.9311,2,1,7,5,2,1,3,6.7,10.0,0,0,0,0,1,23,0
ISW-2021-03872,8.95,9.17,0.8927,0,0,6,0,1,0,0,6.7,9.7,1,0,0,1,0,30,0
ISW-2024-03873,7.87,7.56,0.8352,0,0,7,0,1,0,0,4.1,8.6,0,2,1,1,1,20,0
ISW-2023-03874,9.46,9.08,0.933,0,0,7,0,1,0,0,7.7,9.9,1,2,0,0,0,20,0
ISW-2024-03875,8.12,8.25,0.9301,1,0,1,62,10,0,70,6.6,8.6,0,1,0,0,0,25,0
ISW-2018-03876,6.26,6.04,0.8354,5,4,5,9,3,1,28,2.6,6.6,0,0,0,1,0,26,1
ISW-2019-03877,8.2,8.59,0.8198,0,0,5,0,1,0,0,5.8,9.7,1,0,0,1,1,21,0
ISW-2025-03878,8.53,8.34,0.9708,1,1,5,55,9,0,28,7.2,9.9,0,0,0,1,0,21,0
ISW-2022-03879,8.12,8.26,0.8553,0,0,7,0,1,0,0,5.8,8.7,0,2,0,0,1,22,0
ISW-2020-03880,7.7,7.82,0.8329,1,1,6,13,3,1,10,6.6,8.4,0,0,0,1,1,22,0
ISW-2024-03881,8.26,8.15,0.7212,2,1,5,26,5,1,37,5.9,9.6,1,1,0,0,0,20,0
ISW-2023-03882,8.12,8.38,0.9373,2,2,5,47,8,0,33,6.9,9.9,1,0,1,0,1,19,0
ISW-2022-03883,9.91,10.0,0.9869,0,0,6,28,5,0,14,8.2,10.0,0,1,0,0,0,25,1
ISW-2018-03884,7.7,7.64,0.7076,0,0,7,14,3,0,21,4.3,8.1,0,0,1,0,1,21,1
ISW-2020-03885,9.29,9.4,0.9468,1,1,5,55,9,1,16,6.5,10.0,0,1,0,1,0,25,0
ISW-2019-03886,5.91,6.4,0.7293,0,0,6,0,1,0,0,3.6,7.0,0,1,1,0,1,19,0
ISW-2024-03887,7.71,7.85,0.8307,1,1,1,62,10,1,66,5.5,8.2,0,3,1,0,0,20,0
ISW-2020-03888,9.63,9.73,0.9059,0,0,7,35,6,0,8,6.6,10.0,0,2,0,0,0,23,0
ISW-2025-03889,7.63,7.21,0.7954,3,2,7,46,8,1,93,6.1,9.0,1,1,1,1,1,22,1
ISW-2021-03890,8.41,8.26,0.8705,1,1,5,6,2,1,4,6.2,9.0,0,0,1,0,0,21,0
ISW-2024-03891,6.79,6.51,0.7174,0,0,6,0,1,0,0,4.8,7.4,1,3,0,0,1,26,0
ISW-2019-03892,8.31,8.74,0.964,1,1,7,20,4,0,10,7.6,9.8,1,2,1,0,0,19,0
ISW-2023-03893,9.1,9.42,0.8186,1,0,7,13,3,1,5,7.2,10.0,1,2,1,0,0,22,0
ISW-2025-03894,8.31,8.47,0.8549,0,0,7,14,3,1,6,5.1,9.3,0,1,0,0,0,23,0
ISW-2024-03895,7.41,7.59,0.7815,1,0,6,48,8,0,81,4.7,9.3,0,0,2,0,1,23,0
ISW-2023-03896,9.62,9.72,0.8938,2,1,7,19,4,1,12,6.5,10.0,0,2,0,0,0,25,0
ISW-2020-03897,8.55,8.48,0.9054,1,1,7,6,2,0,9,5.7,10.0,0,0,1,1,0,21,0
ISW-2018-03898,7.4,6.96,0.8167,1,0,5,13,3,1,20,4.7,8.5,0,0,2,1,0,22,1
ISW-2024-03899,7.61,7.79,0.9355,0,0,5,0,1,0,0,6.0,9.3,0,0,2,0,0,21,0
ISW-2024-03900,7.42,7.47,0.7233,0,0,7,0,1,0,0,5.1,9.3,0,1,1,0,1,25,0
ISW-2018-03901,8.25,7.98,0.8789,0,0,6,0,1,0,0,4.6,9.6,0,0,1,0,1,20,0
ISW-2020-03902,7.72,7.66,0.8373,1,0,5,34,6,0,38,4.9,8.9,1,1,0,0,1,25,0
ISW-2025-03903,9.72,9.93,0.8581,0,0,6,28,5,1,11,6.7,10.0,1,1,0,0,0,20,0
ISW-2023-03904,7.16,7.44,0.8364,0,0,5,14,3,1,18,4.6,8.4,0,1,2,1,0,19,0
ISW-2019-03905,9.17,9.25,0.8088,0,0,5,7,2,0,4,5.8,10.0,1,0,0,1,1,20,0
ISW-2022-03906,9.24,8.9,0.8388,0,0,7,21,4,1,10,7.0,9.3,0,3,2,0,1,24,0
ISW-2019-03907,9.26,9.0,0.8684,0,0,7,35,6,1,15,7.6,10.0,0,0,0,1,0,21,1
ISW-2025-03908,8.63,8.78,0.8264,1,0,7,41,7,1,25,6.9,10.0,1,0,0,1,1,19,0
ISW-2019-03909,9.34,9.39,0.8447,0,0,6,14,3,0,5,6.0,10.0,0,1,0,0,0,20,0
ISW-2018-03910,8.05,7.81,0.9539,1,0,7,34,6,0,23,6.8,8.7,0,0,0,1,0,21,0
ISW-2020-03911,8.11,7.73,0.8413,3,2,7,11,3,1,15,5.6,9.0,0,1,0,1,0,23,1
ISW-2019-03912,9.99,9.4,0.8778,0,0,5,14,3,1,5,6.5,10.0,0,0,0,1,0,22,0
ISW-2018-03913,8.68,8.51,0.8098,0,0,7,42,7,1,32,5.6,10.0,0,2,2,1,0,24,0
ISW-2022-03914,9.3,9.56,0.8336,0,0,5,7,2,1,2,8.3,10.0,0,0,1,0,0,24,0
ISW-2024-03915,8.49,8.63,0.714,3,2,6,4,2,1,5,6.5,9.9,0,3,1,0,0,21,0
ISW-2021-03916,8.07,7.86,0.9437,4,2,6,3,2,2,3,4.8,9.4,0,1,0,1,0,18,0
ISW-2019-03917,7.45,7.08,0.9238,2,1,5,12,3,0,22,4.2,7.7,0,0,0,0,0,21,0
ISW-2025-03918,8.35,9.06,0.9061,1,1,7,13,3,0,7,7.4,10.0,0,1,1,0,0,23,0
ISW-2023-03919,7.94,7.94,0.8666,1,0,5,20,4,1,21,6.5,9.7,1,0,0,0,1,21,0
ISW-2018-03920,10.0,9.88,0.9136,0,0,6,14,3,0,4,7.7,10.0,1,3,0,0,1,20,0
ISW-2022-03921,7.71,7.75,0.7849,0,0,7,0,1,0,0,4.9,9.0,0,2,2,0,0,22,0
ISW-2021-03922,8.66,8.27,0.8961,2,0,6,40,7,1,27,6.0,9.4,1,1,0,1,0,24,0
ISW-2020-03923,8.83,9.18,0.9731,0,0,6,7,2,1,2,8.1,10.0,0,0,2,0,0,24,0
ISW-2022-03924,8.67,9.1,0.9267,1,1,6,48,8,0,23,7.4,10.0,0,3,0,0,0,24,0
ISW-2020-03925,9.76,9.3,0.7701,0,0,6,0,1,0,0,6.2,10.0,0,1,0,0,0,22,0
ISW-2022-03926,8.61,8.28,0.8094,1,1,5,20,4,1,15,5.7,8.6,0,1,0,0,0,21,0
ISW-2019-03927,8.33,8.25,0.8903,1,0,6,13,3,0,9,6.4,9.2,1,0,2,1,0,24,0
ISW-2018-03928,6.69,6.91,0.7566,1,1,7,34,6,0,65,3.5,8.0,1,0,1,1,1,22,0
ISW-2021-03929,7.73,8.05,0.8205,0,0,6,0,1,0,0,6.2,8.7,0,1,1,1,0,26,0
ISW-2022-03930,7.75,7.7,0.8707,0,0,7,42,7,0,38,4.3,9.1,0,1,0,0,0,25,0
ISW-2024-03931,8.87,8.54,0.7801,2,2,6,12,3,1,17,5.4,9.9,0,2,2,1,0,21,1
ISW-2022-03932,8.72,8.73,0.8898,0,0,7,21,4,0,7,6.9,9.8,0,1,1,0,1,24,0
ISW-2021-03933,8.83,8.66,0.8653,1,0,7,13,3,0,7,7.0,10.0,0,1,1,0,1,19,0
ISW-2022-03934,8.11,8.16,0.8047,0,0,6,0,1,0,0,7.2,9.2,1,1,1,1,1,20,0
ISW-2020-03935,8.38,8.68,0.8339,0,0,5,14,3,0,11,5.4,9.4,1,2,1,0,1,24,0
ISW-2025-03936,9.43,9.88,0.953,0,0,5,7,2,1,6,8.0,10.0,1,0,1,0,0,25,0
ISW-2020-03937,8.96,8.7,0.8731,0,0,5,7,2,0,7,6.2,9.4,0,2,0,1,0,20,0
ISW-2025-03938,7.92,7.74,0.7389,1,1,7,20,4,0,38,6.7,9.1,0,0,2,0,1,17,1
ISW-2020-03939,8.44,8.35,0.9065,2,2,6,12,3,0,12,5.1,8.7,0,1,0,1,0,30,0
ISW-2018-03940,9.02,8.84,0.7962,0,0,6,0,1,0,0,7.8,9.7,1,2,2,0,1,20,0
ISW-2020-03941,6.97,7.58,0.8759,0,0,5,0,1,0,0,5.7,8.4,0,2,0,0,0,21,0
ISW-2021-03942,9.29,9.61,0.9602,0,0,6,0,1,0,0,8.5,10.0,0,0,0,1,0,22,0
ISW-2024-03943,7.22,7.11,0.8365,0,0,7,0,1,0,0,4.7,8.6,0,1,0,0,0,23,0
ISW-2019-03944,7.99,7.43,0.8658,4,2,7,17,4,1,22,6.3,9.2,1,0,1,0,0,24,0
ISW-2018-03945,8.05,8.1,0.9086,0,0,6,0,1,0,0,5.6,8.5,1,0,0,0,1,26,0
ISW-2020-03946,6.26,6.43,0.7745,6,4,6,36,7,1,89,5.1,7.0,0,2,2,0,0,25,1
ISW-2024-03947,8.82,9.01,0.7976,0,0,7,0,1,0,0,8.0,10.0,0,2,1,0,0,19,0
ISW-2019-03948,9.39,9.5,0.882,0,0,7,0,1,0,0,8.3,10.0,1,0,0,1,0,18,0
ISW-2020-03949,7.31,7.02,0.9256,1,1,6,41,7,0,59,3.7,7.7,0,3,0,0,1,19,0
ISW-2019-03950,8.49,8.28,0.7276,2,1,7,5,2,1,9,5.6,9.5,0,0,1,0,1,22,1
ISW-2021-03951,5.27,5.58,0.7494,8,5,5,6,3,2,27,2.4,5.9,0,3,2,0,1,23,1
ISW-2022-03952,9.38,9.21,0.9155,2,1,7,54,9,0,32,6.2,9.6,0,2,0,0,0,19,0
ISW-2019-03953,7.64,7.52,0.6911,3,1,6,46,8,1,69,5.7,9.0,0,3,2,0,0,22,1
ISW-2023-03954,8.95,8.41,0.7484,2,1,6,26,5,0,32,6.7,9.9,1,2,0,1,0,23,0
ISW-2019-03955,7.06,7.14,0.7641,0,0,6,0,1,0,0,6.0,8.9,0,3,1,0,0,20,0
ISW-2020-03956,9.22,9.09,0.7741,3,2,7,18,4,0,19,5.9,10.0,0,1,1,0,0,26,1
ISW-2021-03957,7.72,8.16,0.8878,0,0,1,63,10,1,36,5.6,9.5,0,0,0,0,1,24,0
ISW-2019-03958,9.15,8.93,0.8597,0,0,6,49,8,0,33,6.4,10.0,0,0,0,0,0,19,0
ISW-2024-03959,6.06,6.11,0.7642,0,0,5,0,1,0,0,2.8,7.2,0,2,1,0,0,20,0
ISW-2024-03960,8.25,8.07,0.9817,1,1,7,6,2,0,7,6.6,9.7,0,0,0,0,0,26,0
ISW-2021-03961,8.15,8.05,0.8188,0,0,7,7,2,0,7,6.1,9.7,0,3,0,0,0,21,0
ISW-2022-03962,8.41,8.14,0.9344,0,0,6,0,1,0,0,7.0,8.8,0,0,0,0,0,26,0
ISW-2018-03963,8.03,7.96,0.8413,1,1,6,27,5,1,34,5.0,9.5,1,2,1,0,1,27,0
ISW-2024-03964,8.17,7.9,0.9509,1,1,7,6,2,0,9,6.9,8.5,0,1,0,1,1,22,0
ISW-2021-03965,10.0,9.57,0.8603,1,1,6,6,2,0,2,7.8,10.0,0,2,0,0,1,22,0
ISW-2021-03966,8.86,8.47,0.8288,0,0,6,0,1,0,0,6.2,9.5,0,3,2,1,1,18,0
ISW-2025-03967,8.29,8.55,0.7717,1,1,6,13,3,1,14,7.1,9.7,0,0,1,0,0,21,0
ISW-2021-03968,9.28,9.09,0.976,0,0,5,0,1,0,0,7.7,10.0,0,1,0,0,1,20,0
ISW-2018-03969,7.91,7.62,0.9459,0,0,6,14,3,0,10,4.5,8.5,1,0,0,0,1,21,0
ISW-2021-03970,7.4,7.26,0.9517,0,0,7,0,1,0,0,4.6,8.0,0,2,0,0,0,24,0
ISW-2025-03971,9.66,9.61,0.8643,0,0,5,56,9,0,24,7.6,10.0,1,2,0,1,1,20,0
ISW-2018-03972,7.62,7.73,0.9421,0,0,7,0,1,0,0,6.8,9.2,0,0,0,0,1,19,0
ISW-2022-03973,8.75,8.81,0.8889,0,0,6,14,3,1,6,6.1,10.0,1,0,0,0,1,22,0
ISW-2021-03974,8.03,8.24,0.9444,0,0,5,0,1,0,0,6.6,8.6,0,0,0,0,0,22,0
ISW-2021-03975,6.35,6.3,0.896,0,0,6,0,1,0,0,3.2,7.1,0,0,1,1,0,21,0
ISW-2021-03976,9.19,8.62,0.8866,0,0,6,0,1,0,0,6.4,9.5,0,2,0,0,1,26,0
ISW-2020-03977,7.97,8.04,0.9381,0,0,6,0,1,0,0,6.5,8.4,0,0,0,1,1,20,0
ISW-2022-03978,8.78,8.39,0.891,0,0,7,0,1,0,0,6.0,9.9,1,3,2,0,0,23,0
ISW-2023-03979,10.0,10.0,0.8656,0,0,5,14,3,1,4,7.0,10.0,1,3,0,0,0,22,0
ISW-2023-03980,8.66,8.66,0.796,2,2,6,19,4,1,34,6.9,9.1,0,3,1,1,0,23,0
ISW-2020-03981,7.58,7.43,0.8344,0,0,7,0,1,0,0,5.0,8.0,0,1,0,0,0,27,0
ISW-2020-03982,8.37,8.04,0.9066,2,2,6,12,3,0,12,4.6,9.8,0,0,1,0,1,24,0
ISW-2019-03983,9.89,9.92,0.9015,0,0,5,21,4,0,6,8.9,10.0,0,2,0,0,0,21,0
ISW-2023-03984,7.16,7.46,0.765,0,0,7,7,2,0,10,5.7,7.8,1,1,0,1,0,22,0
ISW-2021-03985,6.69,7.15,0.8186,3,2,5,4,2,1,7,5.2,7.9,0,3,2,1,1,22,1
ISW-2022-03986,8.72,8.84,0.9739,0,0,7,0,1,0,0,5.3,9.8,1,0,0,0,0,20,0
ISW-2023-03987,6.58,6.6,0.93,3,2,5,4,2,0,14,4.1,7.1,0,0,0,1,1,24,0
ISW-2020-03988,8.78,8.63,0.6836,2,2,5,12,3,0,16,5.4,9.2,1,3,0,0,0,24,0
ISW-2021-03989,8.29,8.1,0.7745,2,0,1,61,10,1,91,5.0,9.8,0,2,0,0,0,21,1
ISW-2018-03990,6.32,6.51,0.8074,2,1,1,61,10,0,120,4.0,8.3,0,0,0,1,1,20,1
ISW-2021-03991,9.81,9.77,0.9405,0,0,6,56,9,1,2,7.2,10.0,1,1,0,1,0,22,0
ISW-2023-03992,7.74,7.29,0.5677,2,1,5,12,3,0,26,4.5,8.2,0,0,0,1,0,21,1
ISW-2021-03993,9.44,8.82,0.8594,0,0,7,0,1,0,0,5.7,9.8,0,1,1,1,0,23,0
ISW-2022-03994,9.51,8.88,0.8296,3,2,7,4,2,0,9,6.6,9.5,0,0,2,0,1,20,0
ISW-2022-03995,7.6,7.4,0.8144,1,0,5,6,2,0,6,6.5,8.3,0,0,0,1,0,24,0
ISW-2025-03996,7.9,8.01,0.8297,0,0,5,0,1,0,0,6.9,9.1,1,0,2,0,0,21,0
ISW-2023-03997,8.44,8.18,0.726,0,0,7,0,1,0,0,4.8,8.7,1,0,0,0,0,26,0
ISW-2022-03998,7.39,7.41,0.8117,2,2,6,12,3,1,20,4.1,8.6,0,1,0,1,1,21,1
ISW-2024-03999,7.9,7.36,0.8993,2,1,6,5,2,1,9,5.8,8.3,1,0,1,0,1,22,1
ISW-2023-04000,7.66,7.59,0.8206,0,0,7,0,1,0,0,5.4,8.8,0,1,1,0,1,19,0
ISW-2024-04001,7.64,7.51,0.8272,1,1,7,27,5,0,26,4.8,9.3,1,1,0,1,1,21,0
ISW-2025-04002,7.46,8.11,0.8568,2,2,7,5,2,1,8,6.8,9.2,0,1,2,0,1,22,1
ISW-2019-04003,7.57,8.07,0.8314,1,1,6,41,7,0,34,6.9,8.6,0,1,2,0,0,23,1
ISW-2019-04004,8.79,8.43,0.8917,0,0,7,7,2,1,5,6.6,9.2,0,0,0,0,0,26,0
ISW-2019-04005,8.22,8.16,0.8221,1,1,6,13,3,1,10,6.0,9.8,0,0,1,0,1,19,0
ISW-2025-04006,7.61,8.06,0.8536,0,0,6,0,1,0,0,4.7,9.2,1,2,1,0,1,25,0
ISW-2024-04007,8.06,7.82,0.8358,0,0,6,14,3,1,10,5.0,8.7,0,2,2,0,1,23,0
ISW-2024-04008,6.59,6.24,0.7999,0,0,5,0,1,0,0,5.3,7.5,0,3,1,1,1,19,0
ISW-2020-04009,8.78,9.12,0.9145,0,0,5,0,1,0,0,6.2,9.6,0,3,0,0,1,26,0
ISW-2021-04010,8.58,8.19,0.8234,1,1,5,20,4,1,17,6.4,9.9,0,1,1,1,0,23,0
ISW-2019-04011,8.35,8.19,0.8124,2,2,6,5,2,0,7,6.6,9.7,0,2,0,1,1,21,0
ISW-2021-04012,9.09,9.31,0.9278,0,0,5,0,1,0,0,7.9,10.0,0,0,1,0,0,26,0
ISW-2019-04013,7.14,7.31,0.8502,0,0,7,49,8,1,55,5.4,8.1,1,2,1,1,1,18,0
ISW-2022-04014,8.62,8.26,0.8435,0,0,7,0,1,0,0,6.6,9.9,0,3,1,0,1,25,0
ISW-2025-04015,9.61,9.55,0.8198,1,1,7,20,4,1,18,8.1,10.0,1,2,0,0,1,19,0
ISW-2021-04016,9.61,9.59,0.9055,0,0,5,14,3,1,9,8.6,10.0,1,0,0,1,0,22,0
ISW-2025-04017,7.62,7.93,0.8233,2,0,7,5,2,1,8,5.7,9.7,0,0,1,1,1,23,0
ISW-2023-04018,8.45,8.24,0.9682,0,0,7,14,3,0,7,5.0,9.9,0,0,0,0,1,21,0
ISW-2020-04019,7.1,7.46,0.9247,0,0,7,0,1,0,0,4.4,7.8,1,0,0,0,0,19,0
ISW-2019-04020,8.63,7.91,0.787,0,0,5,28,5,1,31,4.5,8.6,1,2,0,0,0,21,0
